-0.1261309981,-0.04239400104,-0.02980300039,0.4444510043,-0.3867860138,0.01077499986,-0.162518993,0.007242000196,0.0303329993,0.4577369988,-0.3649500012,0.0611770004,-0.03231099993,-0.06592100114,0.2507289946,-0.4501709938,-0.1649120003,-0.07198499888,-0.07266200334,-0.3317730129,0.2362560034,-0.224097997,-0.03392500058,0,-0.5759716034,0.1032738015,0.3679026067,0.3909185529,0.3599628806,-0.04361839965,-0.4802137613,-0.008268421516,0.2096499354,0.3559544683,0.3024995327,-0.1457288861,0.0850289166,-0.03757625818,0.3375560045,-0.8232340217,-0.3581270576,0.1894339919,0.4701633155,-0.1927033067,-0.5609371066,-0.3971107304,0.08927620947,0,-1.725918055,0.1558119953,0.7496809959,0.0857720226,-0.01027300302,0.001087000244,0.9962612391,-5.960464478e-06,0,0,0.005727839656,0.05413610488,0.4519947767
-0.1376504302,-0.04032852501,-0.02244494855,0.4522693753,-0.3795867562,0.009902631864,-0.1721232682,0.007076631766,0.03452599794,0.4648560882,-0.3589000106,0.05826242268,-0.03061042167,-0.0666725263,0.2574801147,-0.4666356742,-0.1720745414,-0.06819631904,-0.06325873733,-0.335627079,0.2250372618,-0.2320402116,-0.03213947639,0,-1.151941776,0.2065477967,0.7358052731,0.7818371058,0.7199272513,-0.08723685145,-0.9604268074,-0.01653684303,0.4192999601,0.7119104266,0.6050005555,-0.2914579511,0.1700579226,-0.07515251637,0.6751105189,-1.646468043,-0.7162519097,0.3788683712,0.9403262734,-0.3854036331,-1.121874213,-0.7942207456,0.1785527021,0,-1.725918174,0.1558119953,0.7496809959,0.08126809448,-0.009733563289,0.001029921346,0.9966441393,0,0,0,0.01145617198,0.1082725972,0.9039906859
-0.1491698325,-0.03826304525,-0.01508689485,0.4600877464,-0.3723874688,0.00903026294,-0.1817275286,0.006911263335,0.03871899843,0.4719752073,-0.3528499901,0.05534784123,-0.02890984155,-0.06742405146,0.264231205,-0.4831003547,-0.1792370379,-0.06440763175,-0.05385547876,-0.3394810855,0.2138185203,-0.2399824113,-0.03035394661,0,-1.151941776,0.2065479755,0.7358052731,0.7818356156,0.7199272513,-0.08723685145,-0.9604260325,-0.01653684303,0.4193000495,0.7119104266,0.6050005555,-0.2914579511,0.1700579226,-0.07515251637,0.6751090288,-1.646468043,-0.7162519097,0.3788685501,0.9403262734,-0.3854036331,-1.121873379,-0.7942207456,0.1785527021,0,-1.725918055,0.1558119953,0.7496809959,0.07676248252,-0.00919392053,0.0009728211444,0.9970064759,5.960464478e-06,0,0,0.01145687047,0.1082718521,0.9039903283
-0.1606892645,-0.0361975655,-0.007728843018,0.4679060876,-0.3651882112,0.008157894947,-0.1913317889,0.006745894905,0.04291199893,0.4790942967,-0.3467999995,0.05243326351,-0.02720926329,-0.06817557663,0.2709822953,-0.4995650351,-0.186399579,-0.06061894819,-0.04445221275,-0.3433351517,0.2025997937,-0.2479246259,-0.02856842242,0,-1.151942492,0.2065479755,0.7358052731,0.7818356156,0.7199257612,-0.08723685145,-0.9604260325,-0.01653686725,0.4193000495,0.7119104266,0.6049990654,-0.2914579511,0.1700579226,-0.07515288889,0.6751105189,-1.646468043,-0.7162533998,0.3788685501,0.9403266311,-0.3854066133,-1.121873379,-0.7942207456,0.1785526127,0,-1.725918055,0.1558119953,0.7496809959,0.07225528359,-0.008654089645,0.0009157008026,0.9973481894,0,0,0,0.01145631168,0.1082718521,0.9039895535
-0.1722086817,-0.03413208574,-0.0003707893193,0.4757244587,-0.3579889536,0.007285526022,-0.2009360492,0.006580526009,0.04710499942,0.4862134159,-0.3407500088,0.04951868206,-0.02550868317,-0.06892710924,0.2777334154,-0.5160297155,-0.1935621053,-0.0568302609,-0.03504894674,-0.3471892178,0.1913810521,-0.2558668256,-0.02678289451,0,-1.151941776,0.2065477967,0.7358053923,0.7818385959,0.7199272513,-0.08723685145,-0.9604260325,-0.01653684303,0.4193000495,0.7119104266,0.6050005555,-0.2914579511,0.1700579226,-0.07515288889,0.675112009,-1.646469593,-0.716252625,0.3788685501,0.940326333,-0.3854066133,-1.121874213,-0.7942214608,0.1785527021,0,-1.725918055,0.1558119953,0.7496809959,0.0677465871,-0.008114078082,0.0008585614269,0.9976691604,0,0,0,0.01145612542,0.1082718521,0.9039906859
-0.1837280989,-0.03206660971,0.00698726438,0.4835428596,-0.3507896662,0.006413158029,-0.2105403095,0.006415158045,0.05129799992,0.4933325052,-0.3346999884,0.04660410434,-0.02380810492,-0.06967863441,0.2844845355,-0.5324944258,-0.2007246315,-0.05304157734,-0.02564568631,-0.3510432839,0.1801623106,-0.2638090551,-0.02499736845,0,-1.151942492,0.2065477967,0.7358052135,0.7818371058,0.7199257612,-0.08723682165,-0.9604260325,-0.01653682068,0.4193000495,0.7119104266,0.6050005555,-0.2914577723,0.1700578332,-0.07515251637,0.6751105189,-1.646471024,-0.716252625,0.3788683712,0.940326035,-0.3854051232,-1.121873379,-0.7942214608,0.1785526127,0,-1.725918055,0.1558119953,0.7496809959,0.06323648244,-0.00757389795,0.0008014042978,0.9979695082,0,0,0,0.01145621855,0.1082725972,0.9039906859
-0.1952475309,-0.03000112996,0.01434531435,0.4913612008,-0.3435904384,0.005540789571,-0.2201445699,0.006249789614,0.05549100041,0.5004516244,-0.3286499977,0.04368952662,-0.02210752666,-0.07043015957,0.2912356257,-0.548959136,-0.2078871578,-0.04925289378,-0.01624242589,-0.3548973203,0.168943584,-0.2717512548,-0.0232118424,0,-1.151942492,0.2065479755,0.7358052135,0.7818356156,0.7199257612,-0.08723685145,-0.9604268074,-0.01653686725,0.4193000495,0.7119119167,0.6050005555,-0.2914579511,0.1700579226,-0.07515251637,0.6751105189,-1.646465063,-0.716252625,0.3788685501,0.940326333,-0.3854036331,-1.121873379,-0.7942199707,0.1785527021,0,-1.725918055,0.1558119953,0.7496809959,0.05872506648,-0.007033561822,0.0007442305796,0.998249054,0,0,0,0.01145652123,0.1082718521,0.9039895535
-0.2067669481,-0.0279356502,0.02170336805,0.4991795719,-0.336391151,0.004668421112,-0.2297488451,0.006084420718,0.05968400091,0.5075707436,-0.3225999773,0.04077494517,-0.02040694654,-0.07118168473,0.2979867458,-0.565423727,-0.215049684,-0.04546420649,-0.006839159876,-0.3587513566,0.1577248424,-0.2796934545,-0.02142631449,0,-1.151941776,0.2065478861,0.7358052731,0.7818371058,0.7199257612,-0.08723685145,-0.9604268074,-0.01653684303,0.4193000495,0.7119089365,0.6049990654,-0.2914577723,0.1700579226,-0.07515251637,0.6751105189,-1.646465063,-0.7162533998,0.3788683712,0.9403264523,-0.3854051232,-1.121874213,-0.7942214608,0.1785526127,0,-1.725918055,0.1558119953,0.7496809959,0.05421243608,-0.00649307901,0.0006870413781,0.9985079765,0,0,0,0.0114564281,0.1082722247,0.9039899707
-0.2182863653,-0.02587017231,0.02906141989,0.5069979429,-0.3291919231,0.003796052653,-0.2393531054,0.005919052754,0.0638770014,0.5146898031,-0.3165500164,0.03786037117,-0.01870636828,-0.0719332099,0.3047378361,-0.5818884373,-0.2222122252,-0.04167552665,0.002564102411,-0.3626054227,0.1465061009,-0.287635684,-0.0196407903,0,-1.151942492,0.2065477073,0.7358052731,0.7818356156,0.7199257612,-0.08723685145,-0.9604260325,-0.01653679647,0.4193000495,0.7119119167,0.6049990654,-0.2914577723,0.1700578332,-0.07515251637,0.6751105189,-1.646474004,-0.716252625,0.3788681924,0.9403264523,-0.3854066133,-1.121873379,-0.7942229509,0.1785525233,0,-1.725918055,0.1558119953,0.7496809959,0.04969868436,-0.005952462554,0.0006298380322,0.9987462759,0,0,0,0.01145633496,0.1082714796,0.9039903283
-0.2298057973,-0.02380469628,0.03641947359,0.5148162842,-0.3219926357,0.002923684195,-0.2489573658,0.005753684789,0.0680700019,0.5218089819,-0.3104999959,0.03494578972,-0.01700579002,-0.07268473506,0.3114889562,-0.5983532071,-0.2293747365,-0.03788684309,0.01196736842,-0.3664594889,0.1352873743,-0.2955779135,-0.01785526425,0,-1.151942492,0.2065478861,0.7358054519,0.7818371058,0.7199272513,-0.0872368589,-0.9604253173,-0.01653684303,0.4193000495,0.7119119167,0.6050005555,-0.2914579511,0.1700579226,-0.07515288889,0.6751105189,-1.646471024,-0.7162519097,0.3788685501,0.9403264523,-0.3854051232,-1.121873856,-0.7942214608,0.1785527021,0,-1.725918055,0.1558119953,0.7496809959,0.04518390447,-0.005411722232,0.0005726215895,0.9989638925,0,0,0,0.01145619527,0.1082718521,0.9039906859
-0.2413252145,-0.02173921466,0.04377752915,0.522634685,-0.3147933781,0.002051315503,-0.2585616112,0.005588315893,0.0722630024,0.5289280415,-0.3044500053,0.032031212,-0.0153052099,-0.07343626767,0.3182400465,-0.6148178577,-0.2365372628,-0.0340981558,0.02137063071,-0.3703135252,0.1240686253,-0.3035201132,-0.01606973633,0,-1.151941776,0.2065478861,0.7358052135,0.7818371058,0.7199257612,-0.08723685145,-0.9604260325,-0.01653686725,0.4192996919,0.7119089365,0.6050005555,-0.2914578617,0.1700579226,-0.07515251637,0.6751105189,-1.646465063,-0.716252625,0.3788684607,0.9403262734,-0.3854051232,-1.121874213,-0.7942199707,0.1785526574,0,-1.725918055,0.1558119953,0.7496809959,0.04066817835,-0.004870869219,0.0005153932143,0.9991606474,0,0,0,0.01145629957,0.1082722247,0.9039903283
-0.2528446317,-0.01967373863,0.05113557726,0.5304530263,-0.3075941205,0.001178947277,-0.2681658864,0.005422947463,0.07645599544,0.5360471606,-0.2983999848,0.02911663242,-0.01360463165,-0.07418778539,0.3249911666,-0.6312825084,-0.243699789,-0.0303094741,0.030773893,-0.3741675913,0.1128498912,-0.3114623129,-0.01428421121,0,-1.151942492,0.2065477073,0.7358050346,0.7818371058,0.7199272513,-0.08723682165,-0.9604275227,-0.01653684303,0.4193000495,0.7119119167,0.6050005555,-0.2914578617,0.1700578332,-0.07515251637,0.675112009,-1.646468043,-0.7162519097,0.3788682818,0.940326035,-0.3854051232,-1.121873021,-0.7942199707,0.178552568,0,-1.725918055,0.1558119953,0.7496809959,0.03615161777,-0.00432991609,0.0004581542453,0.9993367195,0,0,0,0.01145639271,0.1082718521,0.9039903283
-0.2643640637,-0.01760826074,0.0584936291,0.5382714272,-0.3003948331,0.0003065790515,-0.2777701616,0.005257579032,0.08064900339,0.5431662798,-0.2923499942,0.02620205469,-0.01190405339,-0.074939318,0.3317422867,-0.6477472186,-0.2508623004,-0.02652079053,0.04017715156,-0.3780216277,0.1016311646,-0.3194045126,-0.01249868516,0,-1.151941776,0.2065479308,0.7358052135,0.7818371058,0.7199272513,-0.08723683655,-0.9604260325,-0.01653684303,0.4193000495,0.7119089365,0.6049990654,-0.2914579511,0.1700579226,-0.07515288889,0.6751090288,-1.646468043,-0.716252625,0.3788685501,0.9403262734,-0.3854051232,-1.121873379,-0.7942214608,0.1785527021,0,-1.725918055,0.1558119953,0.7496809959,0.03163430467,-0.003788872855,0.0004009057593,0.9994921684,0,0,0,0.01145636942,0.1082720384,0.9039906859
-0.275883466,-0.01554278005,0.06585168093,0.5460897684,-0.2931955755,-0.0005657894071,-0.2873744071,0.005092210602,0.08484199643,0.5502853394,-0.2863000035,0.02328747325,-0.01020347327,-0.07569084316,0.3384933472,-0.6642118692,-0.2580248415,-0.02273210324,0.04958041757,-0.3818756938,0.09041242301,-0.3273467422,-0.01071315724,0,-1.151941776,0.2065478861,0.7358052135,0.7818341255,0.7199257612,-0.08723685145,-0.9604260325,-0.01653684303,0.4192996919,0.7119089365,0.6049990654,-0.2914579511,0.1700579226,-0.07515251637,0.6751090288,-1.646468043,-0.716252625,0.3788684607,0.9403266311,-0.3854051232,-1.121873856,-0.7942214608,0.1785526574,0,-1.725918055,0.1558119953,0.7496809959,0.0271163322,-0.003247750923,0.0003436488914,0.9996268749,0,0,0,0.01145631168,0.1082718521,0.9039903283
-0.2874028981,-0.01347730309,0.07320973277,0.5539081097,-0.2859963179,-0.001438157866,-0.2969786823,0.004926842172,0.08903499693,0.5574044585,-0.2802500129,0.02037289552,-0.008502895012,-0.07644236833,0.3452444673,-0.6806765795,-0.2651873529,-0.01894342154,0.05898368359,-0.3857297301,0.07919368893,-0.3352889419,-0.008927632123,0,-1.151941776,0.206547752,0.7358052135,0.7818371058,0.7199257612,-0.0872368142,-0.9604260325,-0.01653682068,0.4193000495,0.7119119167,0.6049990654,-0.2914577723,0.1700578332,-0.07515251637,0.675112009,-1.646471024,-0.716252625,0.3788682222,0.9403262734,-0.3854051232,-1.121873379,-0.7942214608,0.1785525382,0,-1.725918055,0.1558119953,0.7496809959,0.02259780653,-0.002706562402,0.0002863850095,0.999740839,0,0,0,0.01145645976,0.1082718521,0.9039899707
-0.2989223003,-0.01141182519,0.08056778461,0.5617265105,-0.2787970603,-0.002310525626,-0.3065829277,0.004761474207,0.09322799742,0.5645235777,-0.2742000222,0.0174583178,-0.006802316755,-0.07719389349,0.3519955873,-0.6971412897,-0.272349894,-0.01515473891,0.06838694215,-0.3895837963,0.06797495484,-0.3432311714,-0.007142106537,0,-1.151943207,0.2065478861,0.7358055711,0.781840086,0.7199257612,-0.08723683655,-0.9604275227,-0.01653684303,0.4193000495,0.7119119167,0.6050005555,-0.2914579511,0.1700579226,-0.07515288889,0.6751105189,-1.646468043,-0.7162541151,0.3788684905,0.9403262734,-0.3854051232,-1.121873975,-0.7942199707,0.1785526723,0,-1.725918055,0.1558119953,0.7496809959,0.0180788096,-0.002165317535,0.0002291151613,0.9998342395,0,0,0,0.01145638712,0.1082720384,0.9039906263
-0.3104417622,-0.00934634544,0.08792584389,0.5695449114,-0.2715978026,-0.00318289455,-0.3161872327,0.004596105311,0.09742099792,0.5716426969,-0.2681500018,0.01454373635,-0.005101736635,-0.07794542611,0.3587466776,-0.7136059403,-0.2795124352,-0.01136605162,0.07779020816,-0.3934378326,0.05675620958,-0.3511733413,-0.005356578622,0,-1.151943207,0.2065478861,0.7358055711,0.7818371058,0.7199272513,-0.08723687381,-0.9604275227,-0.01653686725,0.4193000495,0.7119089365,0.6050005555,-0.2914579511,0.1700579226,-0.07515288889,0.6751105189,-1.646465063,-0.716252625,0.3788684905,0.9403266311,-0.3854051232,-1.121873856,-0.7942199707,0.1785526723,0,-1.725918055,0.1558119953,0.7496809959,0.01355943177,-0.001624026918,0.0001718404674,0.9999066591,0,0,0,0.01145637687,0.1082719415,0.9039904475
-0.3219611645,-0.007280867547,0.09528389573,0.5773632526,-0.2643985152,-0.004055263009,-0.3257914782,0.004430736881,0.1016139984,0.5787617564,-0.2621000111,0.01162915863,-0.003401158378,-0.07869695127,0.3654977977,-0.730070591,-0.2866749465,-0.007577369455,0.08719347417,-0.3972918987,0.04553747922,-0.3591155708,-0.003571053268,0,-1.151940227,0.2065478861,0.7358052135,0.7818341255,0.7199272513,-0.08723687381,-0.9604245424,-0.01653684303,0.4193000495,0.7119089365,0.6050005555,-0.2914579213,0.1700579226,-0.07515251637,0.675112009,-1.646471024,-0.7162511349,0.3788684607,0.9403266311,-0.3854051232,-1.121873975,-0.7942229509,0.1785526574,0,-1.725918055,0.1558119953,0.7496809959,0.009039779194,-0.001082703588,0.0001145623173,0.9999585152,0,0,0,0.01145637687,0.1082718968,0.9039906859
-0.3334805667,-0.005215387791,0.1026419476,0.5851815939,-0.2571992576,-0.004927631933,-0.3353957236,0.00426536845,0.1058069989,0.5858808756,-0.2560499907,0.008714578114,-0.001700578257,-0.07944847643,0.3722489178,-0.7465353608,-0.2938374579,-0.003788682632,0.09659674019,-0.4011459351,0.03431873024,-0.3670578003,-0.001785525586,0,-1.151941776,0.2065478861,0.7358052135,0.7818371058,0.7199257612,-0.08723685145,-0.9604260325,-0.01653684303,0.4193000495,0.7119119167,0.6050005555,-0.2914579511,0.1700579226,-0.07515251637,0.6751105189,-1.646471024,-0.716252625,0.3788684905,0.9403262734,-0.3854051232,-1.121873975,-0.7942214608,0.1785526723,0,-1.725918055,0.1558119953,0.7496809959,0.004519933369,-0.0005413570325,5.728171891e-05,0.9999896288,0,0,0,0.01145639271,0.1082718745,0.9039905071
-0.3449999988,-0.003149909899,0.1099999994,0.5929999948,-0.25,-0.005799999926,-0.3449999988,0.00410000002,0.1099999994,0.5929999948,-0.25,0.005799999926,-0,-0.0802000016,0.3790000081,-0.7630000114,-0.300999999,0,0.1059999987,-0.4050000012,0.02309999987,-0.375,0,0,-1.151943207,0.2065477967,0.7358052135,0.781840086,0.7199257612,-0.0872367993,-0.9604275227,-0.01653684303,0.4193000495,0.7119119167,0.6049990654,-0.2914578319,0.1700578332,-0.07515251637,0.6751090288,-1.646465063,-0.7162541151,0.3788682818,0.9403258562,-0.3854066133,-1.121873021,-0.7942199707,0.178552568,0,-1.725918055,0.1558119953,0.7496809959,0,0,0,1,0,0,0,0.01145639271,0.1082718745,0.9039905071
